year,pcode,zone_name,level,parent_pcode,sector,sub_sector,volume,unit,surface_area,yield,producer_count,average_price,description
2022,CM00802,Haut-Nkam,DEPARTEMENT,CM008,Peche,Aquaculture,14564,Tonnes,0,0,8256,2539,Production de Aquaculture en 2022
2022,CM0080201,Bafang,ARRONDISSEMENT,CM00802,Agriculture,Café,3160,Tonnes,8540,0.37,1474,1253,Production de Café en 2022
2022,CM0080201,Bafang,ARRONDISSEMENT,CM00802,Agriculture,Maïs,3585,Tonnes,1463,2.45,1947,254,Production de Maïs en 2022
2022,CM0080201,Bafang,ARRONDISSEMENT,CM00802,Agriculture,Banane,3991,Tonnes,273,14.59,2380,217,Production de Banane en 2022
2022,CM0080201,Bafang,ARRONDISSEMENT,CM00802,Agriculture,Pomme de terre,2490,Tonnes,233,10.66,1042,424,Production de Pomme de terre en 2022
2022,CM0080201,Bafang,ARRONDISSEMENT,CM00802,Agriculture,Riz,3528,Tonnes,1255,2.81,1867,474,Production de Riz en 2022
2022,CM0080201,Bafang,ARRONDISSEMENT,CM00802,Elevage,Volailles,2219,Têtes,0,0,242,3858,Production de Volailles en 2022
2022,CM0080201,Bafang,ARRONDISSEMENT,CM00802,Elevage,Porcins,3442,Têtes,0,0,384,52698,Production de Porcins en 2022
2022,CM0080201,Bafang,ARRONDISSEMENT,CM00802,Peche,Aquaculture,2808,Tonnes,0,0,1198,2612,Production de Aquaculture en 2022
2022,CM0080202,Bana,ARRONDISSEMENT,CM00802,Agriculture,Café,2645,Tonnes,6451,0.41,1271,1266,Production de Café en 2022
2022,CM0080202,Bana,ARRONDISSEMENT,CM00802,Agriculture,Maïs,3043,Tonnes,1247,2.44,1624,260,Production de Maïs en 2022
2022,CM0080202,Bana,ARRONDISSEMENT,CM00802,Agriculture,Banane,2446,Tonnes,174,14.03,1358,214,Production de Banane en 2022
2022,CM0080202,Bana,ARRONDISSEMENT,CM00802,Agriculture,Pomme de terre,2823,Tonnes,277,10.16,1489,427,Production de Pomme de terre en 2022
2022,CM0080202,Bana,ARRONDISSEMENT,CM00802,Agriculture,Riz,4026,Tonnes,1231,3.27,1948,468,Production de Riz en 2022
2022,CM0080202,Bana,ARRONDISSEMENT,CM00802,Elevage,Volailles,3987,Têtes,0,0,435,3846,Production de Volailles en 2022
2022,CM0080202,Bana,ARRONDISSEMENT,CM00802,Elevage,Porcins,2572,Têtes,0,0,283,52308,Production de Porcins en 2022
2022,CM0080202,Bana,ARRONDISSEMENT,CM00802,Peche,Aquaculture,4049,Tonnes,0,0,2418,2531,Production de Aquaculture en 2022
2022,CM00803,Hauts-Plateaux,DEPARTEMENT,CM008,Agriculture,Café,14937,Tonnes,38300,0.39,7129,1241,Production de Café en 2022
2022,CM00803,Hauts-Plateaux,DEPARTEMENT,CM008,Agriculture,Maïs,11367,Tonnes,4756,2.39,4961,273,Production de Maïs en 2022
2022,CM00803,Hauts-Plateaux,DEPARTEMENT,CM008,Agriculture,Banane,11914,Tonnes,772,15.43,6937,208,Production de Banane en 2022
2022,CM00803,Hauts-Plateaux,DEPARTEMENT,CM008,Agriculture,Pomme de terre,13705,Tonnes,1450,9.45,5905,401,Production de Pomme de terre en 2022
2022,CM00803,Hauts-Plateaux,DEPARTEMENT,CM008,Agriculture,Riz,18037,Tonnes,6135,2.94,8066,471,Production de Riz en 2022
2022,CM00803,Hauts-Plateaux,DEPARTEMENT,CM008,Elevage,Volailles,14518,Têtes,0,0,1162,3764,Production de Volailles en 2022
2022,CM00803,Hauts-Plateaux,DEPARTEMENT,CM008,Elevage,Porcins,19768,Têtes,0,0,1957,52294,Production de Porcins en 2022
2022,CM00803,Hauts-Plateaux,DEPARTEMENT,CM008,Peche,Aquaculture,11393,Tonnes,0,0,5158,2597,Production de Aquaculture en 2022
2022,CM0080301,Baham,ARRONDISSEMENT,CM00803,Agriculture,Café,3658,Tonnes,9626,0.38,1962,1282,Production de Café en 2022
2022,CM0080301,Baham,ARRONDISSEMENT,CM00803,Agriculture,Maïs,2231,Tonnes,941,2.37,961,253,Production de Maïs en 2022
2022,CM0080301,Baham,ARRONDISSEMENT,CM00803,Agriculture,Banane,3494,Tonnes,247,14.1,1947,206,Production de Banane en 2022
2022,CM0080301,Baham,ARRONDISSEMENT,CM00803,Agriculture,Pomme de terre,2738,Tonnes,263,10.41,1125,434,Production de Pomme de terre en 2022
2022,CM0080301,Baham,ARRONDISSEMENT,CM00803,Agriculture,Riz,3800,Tonnes,1402,2.71,1573,479,Production de Riz en 2022
2022,CM0080301,Baham,ARRONDISSEMENT,CM00803,Elevage,Volailles,3226,Têtes,0,0,351,3595,Production de Volailles en 2022
2022,CM0080301,Baham,ARRONDISSEMENT,CM00803,Elevage,Porcins,3937,Têtes,0,0,407,50672,Production de Porcins en 2022
2022,CM0080301,Baham,ARRONDISSEMENT,CM00803,Peche,Aquaculture,3963,Tonnes,0,0,2010,2598,Production de Aquaculture en 2022
2022,CM00804,Koung-Khi,DEPARTEMENT,CM008,Agriculture,Café,17262,Tonnes,45426,0.38,9973,1260,Production de Café en 2022
2022,CM00804,Koung-Khi,DEPARTEMENT,CM008,Agriculture,Maïs,11066,Tonnes,4223,2.62,5304,251,Production de Maïs en 2022
2022,CM00804,Koung-Khi,DEPARTEMENT,CM008,Agriculture,Banane,13450,Tonnes,932,14.43,7864,208,Production de Banane en 2022
2022,CM00804,Koung-Khi,DEPARTEMENT,CM008,Agriculture,Pomme de terre,19269,Tonnes,1913,10.07,11101,402,Production de Pomme de terre en 2022
2022,CM00804,Koung-Khi,DEPARTEMENT,CM008,Agriculture,Riz,11108,Tonnes,3939,2.82,5841,495,Production de Riz en 2022
2022,CM00804,Koung-Khi,DEPARTEMENT,CM008,Elevage,Volailles,19291,Têtes,0,0,1825,3800,Production de Volailles en 2022
2022,CM00804,Koung-Khi,DEPARTEMENT,CM008,Elevage,Porcins,14847,Têtes,0,0,1209,52074,Production de Porcins en 2022
2022,CM00804,Koung-Khi,DEPARTEMENT,CM008,Peche,Aquaculture,12723,Tonnes,0,0,6597,2579,Production de Aquaculture en 2022
2022,CM0080401,Bandjoun,ARRONDISSEMENT,CM00804,Agriculture,Café,3037,Tonnes,7407,0.41,1698,1303,Production de Café en 2022
2022,CM0080401,Bandjoun,ARRONDISSEMENT,CM00804,Agriculture,Maïs,3530,Tonnes,1373,2.57,1760,272,Production de Maïs en 2022
2022,CM0080401,Bandjoun,ARRONDISSEMENT,CM00804,Agriculture,Banane,2228,Tonnes,163,13.6,904,214,Production de Banane en 2022
2022,CM0080401,Bandjoun,ARRONDISSEMENT,CM00804,Agriculture,Pomme de terre,2651,Tonnes,269,9.82,1073,423,Production de Pomme de terre en 2022
2022,CM0080401,Bandjoun,ARRONDISSEMENT,CM00804,Agriculture,Riz,2973,Tonnes,974,3.05,1757,455,Production de Riz en 2022
2022,CM0080401,Bandjoun,ARRONDISSEMENT,CM00804,Elevage,Volailles,4016,Têtes,0,0,334,3723,Production de Volailles en 2022
2022,CM0080401,Bandjoun,ARRONDISSEMENT,CM00804,Elevage,Porcins,2613,Têtes,0,0,224,55100,Production de Porcins en 2022
2022,CM0080401,Bandjoun,ARRONDISSEMENT,CM00804,Peche,Aquaculture,2934,Tonnes,0,0,1567,2602,Production de Aquaculture en 2022
2022,CM00805,Menoua,DEPARTEMENT,CM008,Agriculture,Café,19264,Tonnes,50694,0.38,9176,1286,Production de Café en 2022
2022,CM00805,Menoua,DEPARTEMENT,CM008,Agriculture,Maïs,14211,Tonnes,6125,2.32,6019,261,Production de Maïs en 2022
2022,CM00805,Menoua,DEPARTEMENT,CM008,Agriculture,Banane,11266,Tonnes,796,14.14,5943,217,Production de Banane en 2022
2022,CM00805,Menoua,DEPARTEMENT,CM008,Agriculture,Pomme de terre,18577,Tonnes,1919,9.68,10300,426,Production de Pomme de terre en 2022
2022,CM00805,Menoua,DEPARTEMENT,CM008,Agriculture,Riz,11899,Tonnes,4264,2.79,6204,457,Production de Riz en 2022
2022,CM00805,Menoua,DEPARTEMENT,CM008,Elevage,Volailles,16128,Têtes,0,0,1352,3608,Production de Volailles en 2022
2022,CM00805,Menoua,DEPARTEMENT,CM008,Elevage,Porcins,14099,Têtes,0,0,1415,53779,Production de Porcins en 2022
2022,CM00805,Menoua,DEPARTEMENT,CM008,Peche,Aquaculture,18862,Tonnes,0,0,8969,2692,Production de Aquaculture en 2022
2022,CM0080501,Dschang,ARRONDISSEMENT,CM00805,Agriculture,Café,3103,Tonnes,7956,0.39,1588,1261,Production de Café en 2022
2022,CM0080501,Dschang,ARRONDISSEMENT,CM00805,Agriculture,Maïs,3502,Tonnes,1352,2.59,1715,265,Production de Maïs en 2022
2022,CM0080501,Dschang,ARRONDISSEMENT,CM00805,Agriculture,Banane,2486,Tonnes,175,14.19,1307,203,Production de Banane en 2022
2022,CM0080501,Dschang,ARRONDISSEMENT,CM00805,Agriculture,Pomme de terre,2448,Tonnes,270,9.05,1330,423,Production de Pomme de terre en 2022
2022,CM0080501,Dschang,ARRONDISSEMENT,CM00805,Agriculture,Riz,2738,Tonnes,950,2.88,1389,462,Production de Riz en 2022
2022,CM0080501,Dschang,ARRONDISSEMENT,CM00805,Elevage,Volailles,2871,Têtes,0,0,271,3845,Production de Volailles en 2022
2022,CM0080501,Dschang,ARRONDISSEMENT,CM00805,Elevage,Porcins,3071,Têtes,0,0,284,50618,Production de Porcins en 2022
2022,CM0080501,Dschang,ARRONDISSEMENT,CM00805,Peche,Aquaculture,2866,Tonnes,0,0,1257,2549,Production de Aquaculture en 2022
2022,CM0080502,Santchou,ARRONDISSEMENT,CM00805,Agriculture,Café,3869,Tonnes,9211,0.42,1955,1245,Production de Café en 2022
2022,CM0080502,Santchou,ARRONDISSEMENT,CM00805,Agriculture,Maïs,2258,Tonnes,903,2.5,978,274,Production de Maïs en 2022
2022,CM0080502,Santchou,ARRONDISSEMENT,CM00805,Agriculture,Banane,3318,Tonnes,230,14.37,1544,209,Production de Banane en 2022
2022,CM0080502,Santchou,ARRONDISSEMENT,CM00805,Agriculture,Pomme de terre,4021,Tonnes,392,10.24,1863,422,Production de Pomme de terre en 2022
2022,CM0080502,Santchou,ARRONDISSEMENT,CM00805,Agriculture,Riz,2684,Tonnes,885,3.03,1149,489,Production de Riz en 2022
2022,CM0080502,Santchou,ARRONDISSEMENT,CM00805,Elevage,Volailles,3931,Têtes,0,0,428,3721,Production de Volailles en 2022
2022,CM0080502,Santchou,ARRONDISSEMENT,CM00805,Elevage,Porcins,4090,Têtes,0,0,371,54007,Production de Porcins en 2022
2022,CM0080502,Santchou,ARRONDISSEMENT,CM00805,Peche,Aquaculture,3971,Tonnes,0,0,1747,2667,Production de Aquaculture en 2022
2022,CM0080503,Nkong-Ni,ARRONDISSEMENT,CM00805,Agriculture,Café,3548,Tonnes,8063,0.44,1474,1316,Production de Café en 2022
2022,CM0080503,Nkong-Ni,ARRONDISSEMENT,CM00805,Agriculture,Maïs,3777,Tonnes,1441,2.62,1746,256,Production de Maïs en 2022
2022,CM0080503,Nkong-Ni,ARRONDISSEMENT,CM00805,Agriculture,Banane,3042,Tonnes,188,16.16,1610,208,Production de Banane en 2022
2022,CM0080503,Nkong-Ni,ARRONDISSEMENT,CM00805,Agriculture,Pomme de terre,3208,Tonnes,333,9.63,1706,409,Production de Pomme de terre en 2022
2022,CM0080503,Nkong-Ni,ARRONDISSEMENT,CM00805,Agriculture,Riz,2425,Tonnes,824,2.94,1088,480,Production de Riz en 2022
2022,CM0080503,Nkong-Ni,ARRONDISSEMENT,CM00805,Elevage,Volailles,3000,Têtes,0,0,260,3534,Production de Volailles en 2022
2022,CM0080503,Nkong-Ni,ARRONDISSEMENT,CM00805,Elevage,Porcins,2961,Têtes,0,0,255,51355,Production de Porcins en 2022
2022,CM0080503,Nkong-Ni,ARRONDISSEMENT,CM00805,Peche,Aquaculture,4029,Tonnes,0,0,1820,2699,Production de Aquaculture en 2022
2022,CM00806,Mifi,DEPARTEMENT,CM008,Agriculture,Café,12703,Tonnes,29541,0.43,6476,1233,Production de Café en 2022
2022,CM00806,Mifi,DEPARTEMENT,CM008,Agriculture,Maïs,14548,Tonnes,5750,2.53,8222,262,Production de Maïs en 2022
2022,CM00806,Mifi,DEPARTEMENT,CM008,Agriculture,Banane,14725,Tonnes,1050,14.02,6780,207,Production de Banane en 2022
2022,CM00806,Mifi,DEPARTEMENT,CM008,Agriculture,Pomme de terre,12721,Tonnes,1410,9.02,7235,409,Production de Pomme de terre en 2022
2022,CM00806,Mifi,DEPARTEMENT,CM008,Agriculture,Riz,18164,Tonnes,5571,3.26,8390,452,Production de Riz en 2022
2022,CM00806,Mifi,DEPARTEMENT,CM008,Elevage,Volailles,13739,Têtes,0,0,1541,3760,Production de Volailles en 2022
2022,CM00806,Mifi,DEPARTEMENT,CM008,Elevage,Porcins,19488,Têtes,0,0,1886,51797,Production de Porcins en 2022
2022,CM00806,Mifi,DEPARTEMENT,CM008,Peche,Aquaculture,19860,Tonnes,0,0,10698,2666,Production de Aquaculture en 2022
2022,CM0080601,Bafoussam I,ARRONDISSEMENT,CM00806,Agriculture,Café,2234,Tonnes,5077,0.44,1333,1206,Production de Café en 2022
2022,CM0080601,Bafoussam I,ARRONDISSEMENT,CM00806,Agriculture,Maïs,3960,Tonnes,1450,2.73,1735,257,Production de Maïs en 2022
2022,CM0080601,Bafoussam I,ARRONDISSEMENT,CM00806,Agriculture,Banane,4088,Tonnes,294,13.86,2207,215,Production de Banane en 2022
2022,CM0080601,Bafoussam I,ARRONDISSEMENT,CM00806,Agriculture,Pomme de terre,2529,Tonnes,267,9.47,1011,430,Production de Pomme de terre en 2022
2022,CM0080601,Bafoussam I,ARRONDISSEMENT,CM00806,Agriculture,Riz,3459,Tonnes,1188,2.91,1899,495,Production de Riz en 2022
2022,CM0080601,Bafoussam I,ARRONDISSEMENT,CM00806,Elevage,Volailles,2593,Têtes,0,0,258,3716,Production de Volailles en 2022
2022,CM0080601,Bafoussam I,ARRONDISSEMENT,CM00806,Elevage,Porcins,2879,Têtes,0,0,326,52797,Production de Porcins en 2022
2022,CM0080601,Bafoussam I,ARRONDISSEMENT,CM00806,Peche,Aquaculture,4064,Tonnes,0,0,1634,2749,Production de Aquaculture en 2022
2022,CM0080602,Bafoussam II,ARRONDISSEMENT,CM00806,Agriculture,Café,3579,Tonnes,8521,0.42,1867,1240,Production de Café en 2022
2022,CM0080602,Bafoussam II,ARRONDISSEMENT,CM00806,Agriculture,Maïs,2743,Tonnes,1119,2.45,1174,266,Production de Maïs en 2022
2022,CM0080602,Bafoussam II,ARRONDISSEMENT,CM00806,Agriculture,Banane,3357,Tonnes,241,13.89,1563,202,Production de Banane en 2022
2022,CM0080602,Bafoussam II,ARRONDISSEMENT,CM00806,Agriculture,Pomme de terre,3156,Tonnes,306,10.31,1833,405,Production de Pomme de terre en 2022
2022,CM0080602,Bafoussam II,ARRONDISSEMENT,CM00806,Agriculture,Riz,2772,Tonnes,927,2.99,1519,491,Production de Riz en 2022
2022,CM0080602,Bafoussam II,ARRONDISSEMENT,CM00806,Elevage,Volailles,4059,Têtes,0,0,404,3765,Production de Volailles en 2022
2022,CM0080602,Bafoussam II,ARRONDISSEMENT,CM00806,Elevage,Porcins,2730,Têtes,0,0,257,53928,Production de Porcins en 2022
2022,CM0080602,Bafoussam II,ARRONDISSEMENT,CM00806,Peche,Aquaculture,3595,Tonnes,0,0,1846,2504,Production de Aquaculture en 2022
2022,CM00807,Ndé,DEPARTEMENT,CM008,Agriculture,Café,20280,Tonnes,54810,0.37,10446,1246,Production de Café en 2022
2022,CM00807,Ndé,DEPARTEMENT,CM008,Agriculture,Maïs,18352,Tonnes,6722,2.73,9870,252,Production de Maïs en 2022
2022,CM00807,Ndé,DEPARTEMENT,CM008,Agriculture,Banane,19490,Tonnes,1383,14.09,10485,203,Production de Banane en 2022
2022,CM00807,Ndé,DEPARTEMENT,CM008,Agriculture,Pomme de terre,15259,Tonnes,1405,10.86,8820,438,Production de Pomme de terre en 2022
2022,CM00807,Ndé,DEPARTEMENT,CM008,Agriculture,Riz,17977,Tonnes,6156,2.92,8893,475,Production de Riz en 2022
2022,CM00807,Ndé,DEPARTEMENT,CM008,Elevage,Volailles,13587,Têtes,0,0,1275,3730,Production de Volailles en 2022
2022,CM00807,Ndé,DEPARTEMENT,CM008,Elevage,Porcins,17196,Têtes,0,0,1545,54011,Production de Porcins en 2022
2022,CM00807,Ndé,DEPARTEMENT,CM008,Peche,Aquaculture,15304,Tonnes,0,0,6381,2578,Production de Aquaculture en 2022
2022,CM0080701,Bangangté,ARRONDISSEMENT,CM00807,Agriculture,Café,2258,Tonnes,6272,0.36,1068,1297,Production de Café en 2022
2022,CM0080701,Bangangté,ARRONDISSEMENT,CM00807,Agriculture,Maïs,2606,Tonnes,998,2.61,1185,261,Production de Maïs en 2022
2022,CM0080701,Bangangté,ARRONDISSEMENT,CM00807,Agriculture,Banane,2392,Tonnes,149,16.0,1235,212,Production de Banane en 2022
2022,CM0080701,Bangangté,ARRONDISSEMENT,CM00807,Agriculture,Pomme de terre,2524,Tonnes,263,9.58,1139,417,Production de Pomme de terre en 2022
2022,CM0080701,Bangangté,ARRONDISSEMENT,CM00807,Agriculture,Riz,3669,Tonnes,1282,2.86,1677,483,Production de Riz en 2022
2022,CM0080701,Bangangté,ARRONDISSEMENT,CM00807,Elevage,Volailles,2447,Têtes,0,0,255,3838,Production de Volailles en 2022
2022,CM0080701,Bangangté,ARRONDISSEMENT,CM00807,Elevage,Porcins,3845,Têtes,0,0,412,52320,Production de Porcins en 2022
2022,CM0080701,Bangangté,ARRONDISSEMENT,CM00807,Peche,Aquaculture,2944,Tonnes,0,0,1582,2568,Production de Aquaculture en 2022
2022,CM00808,Noun,DEPARTEMENT,CM008,Agriculture,Café,14172,Tonnes,38302,0.37,6544,1258,Production de Café en 2022
2022,CM00808,Noun,DEPARTEMENT,CM008,Agriculture,Maïs,13609,Tonnes,4984,2.73,6032,261,Production de Maïs en 2022
2022,CM00808,Noun,DEPARTEMENT,CM008,Agriculture,Banane,18549,Tonnes,1267,14.63,10636,209,Production de Banane en 2022
2022,CM00808,Noun,DEPARTEMENT,CM008,Agriculture,Pomme de terre,16718,Tonnes,1805,9.26,7402,408,Production de Pomme de terre en 2022
2022,CM00808,Noun,DEPARTEMENT,CM008,Agriculture,Riz,17725,Tonnes,5403,3.28,10430,486,Production de Riz en 2022
2022,CM00808,Noun,DEPARTEMENT,CM008,Elevage,Volailles,19579,Têtes,0,0,2263,3592,Production de Volailles en 2022
2022,CM00808,Noun,DEPARTEMENT,CM008,Elevage,Porcins,19499,Têtes,0,0,1709,50735,Production de Porcins en 2022
2022,CM00808,Noun,DEPARTEMENT,CM008,Peche,Aquaculture,13033,Tonnes,0,0,6910,2603,Production de Aquaculture en 2022
2022,CM0080801,Foumban,ARRONDISSEMENT,CM00808,Agriculture,Café,2902,Tonnes,7636,0.38,1474,1278,Production de Café en 2022
2022,CM0080801,Foumban,ARRONDISSEMENT,CM00808,Agriculture,Maïs,4093,Tonnes,1650,2.48,2396,260,Production de Maïs en 2022
2022,CM0080801,Foumban,ARRONDISSEMENT,CM00808,Agriculture,Banane,3075,Tonnes,197,15.54,1267,203,Production de Banane en 2022
2022,CM0080801,Foumban,ARRONDISSEMENT,CM00808,Agriculture,Pomme de terre,2427,Tonnes,250,9.68,975,408,Production de Pomme de terre en 2022
2022,CM0080801,Foumban,ARRONDISSEMENT,CM00808,Agriculture,Riz,2366,Tonnes,810,2.92,966,448,Production de Riz en 2022
2022,CM0080801,Foumban,ARRONDISSEMENT,CM00808,Elevage,Volailles,2679,Têtes,0,0,308,3727,Production de Volailles en 2022
2022,CM0080801,Foumban,ARRONDISSEMENT,CM00808,Elevage,Porcins,3518,Têtes,0,0,397,52326,Production de Porcins en 2022
2022,CM0080801,Foumban,ARRONDISSEMENT,CM00808,Peche,Aquaculture,3276,Tonnes,0,0,1765,2653,Production de Aquaculture en 2022
2022,CM0080802,Foumbot,ARRONDISSEMENT,CM00808,Agriculture,Café,2529,Tonnes,6322,0.4,1168,1217,Production de Café en 2022
2022,CM0080802,Foumbot,ARRONDISSEMENT,CM00808,Agriculture,Maïs,3133,Tonnes,1386,2.26,1788,257,Production de Maïs en 2022
2022,CM0080802,Foumbot,ARRONDISSEMENT,CM00808,Agriculture,Banane,4080,Tonnes,279,14.58,2340,217,Production de Banane en 2022
2022,CM0080802,Foumbot,ARRONDISSEMENT,CM00808,Agriculture,Pomme de terre,2848,Tonnes,271,10.48,1337,402,Production de Pomme de terre en 2022
2022,CM0080802,Foumbot,ARRONDISSEMENT,CM00808,Agriculture,Riz,3111,Tonnes,1065,2.92,1597,466,Production de Riz en 2022
2022,CM0080802,Foumbot,ARRONDISSEMENT,CM00808,Elevage,Volailles,3698,Têtes,0,0,408,3679,Production de Volailles en 2022
2022,CM0080802,Foumbot,ARRONDISSEMENT,CM00808,Elevage,Porcins,3097,Têtes,0,0,368,50811,Production de Porcins en 2022
2022,CM0080802,Foumbot,ARRONDISSEMENT,CM00808,Peche,Aquaculture,2740,Tonnes,0,0,1617,2589,Production de Aquaculture en 2022
2022,CM0080803,Koutaba,ARRONDISSEMENT,CM00808,Agriculture,Café,2868,Tonnes,6995,0.41,1696,1264,Production de Café en 2022
2022,CM0080803,Koutaba,ARRONDISSEMENT,CM00808,Agriculture,Maïs,3847,Tonnes,1419,2.71,1623,265,Production de Maïs en 2022
2022,CM0080803,Koutaba,ARRONDISSEMENT,CM00808,Agriculture,Banane,3185,Tonnes,230,13.82,1804,214,Production de Banane en 2022
2022,CM0080803,Koutaba,ARRONDISSEMENT,CM00808,Agriculture,Pomme de terre,3659,Tonnes,368,9.94,1978,437,Production de Pomme de terre en 2022
2022,CM0080803,Koutaba,ARRONDISSEMENT,CM00808,Agriculture,Riz,3725,Tonnes,1374,2.71,1693,458,Production de Riz en 2022
2022,CM0080803,Koutaba,ARRONDISSEMENT,CM00808,Elevage,Volailles,2718,Têtes,0,0,261,3826,Production de Volailles en 2022
2022,CM0080803,Koutaba,ARRONDISSEMENT,CM00808,Elevage,Porcins,3665,Têtes,0,0,316,54041,Production de Porcins en 2022
2022,CM0080803,Koutaba,ARRONDISSEMENT,CM00808,Peche,Aquaculture,2562,Tonnes,0,0,1126,2750,Production de Aquaculture en 2022
2022,CM009,Sud,REGION,CMR,Agriculture,Cacao,79830,Tonnes,162918,0.49,40620,1512,Production de Cacao en 2022
2022,CM009,Sud,REGION,CMR,Agriculture,Manioc,59123,Tonnes,5036,11.74,24620,159,Production de Manioc en 2022
2022,CM009,Sud,REGION,CMR,Agriculture,Palmier à huile,59953,Tonnes,7020,8.54,32323,95,Production de Palmier à huile en 2022
2022,CM009,Sud,REGION,CMR,Agriculture,Hévéa,74760,Tonnes,47316,1.58,42995,637,Production de Hévéa en 2022
2022,CM009,Sud,REGION,CMR,Elevage,Porcins,84656,Têtes,0,0,10013,50302,Production de Porcins en 2022
2022,CM009,Sud,REGION,CMR,Peche,Pêche Maritime,71852,Tonnes,0,0,39397,2024,Production de Pêche Maritime en 2022
2022,CM00901,Dja-et-Lobo,DEPARTEMENT,CM009,Agriculture,Cacao,20064,Tonnes,41800,0.48,10869,1540,Production de Cacao en 2022
2022,CM00901,Dja-et-Lobo,DEPARTEMENT,CM009,Agriculture,Manioc,15969,Tonnes,1287,12.4,9397,164,Production de Manioc en 2022
2022,CM00901,Dja-et-Lobo,DEPARTEMENT,CM009,Agriculture,Palmier à huile,16132,Tonnes,2021,7.98,9588,91,Production de Palmier à huile en 2022
2022,CM00901,Dja-et-Lobo,DEPARTEMENT,CM009,Agriculture,Hévéa,13756,Tonnes,8651,1.59,7856,622,Production de Hévéa en 2022
2022,CM00901,Dja-et-Lobo,DEPARTEMENT,CM009,Elevage,Porcins,13948,Têtes,0,0,1508,52345,Production de Porcins en 2022
2022,CM00901,Dja-et-Lobo,DEPARTEMENT,CM009,Peche,Pêche Maritime,17580,Tonnes,0,0,7368,2158,Production de Pêche Maritime en 2022
2022,CM0090101,Sangmélima,ARRONDISSEMENT,CM00901,Agriculture,Cacao,3677,Tonnes,7209,0.51,1987,1536,Production de Cacao en 2022
2022,CM0090101,Sangmélima,ARRONDISSEMENT,CM00901,Agriculture,Manioc,2284,Tonnes,203,11.2,1106,156,Production de Manioc en 2022
2022,CM0090101,Sangmélima,ARRONDISSEMENT,CM00901,Agriculture,Palmier à huile,3297,Tonnes,417,7.9,1933,90,Production de Palmier à huile en 2022
2022,CM0090101,Sangmélima,ARRONDISSEMENT,CM00901,Agriculture,Hévéa,2489,Tonnes,1526,1.63,1415,631,Production de Hévéa en 2022
2022,CM0090101,Sangmélima,ARRONDISSEMENT,CM00901,Elevage,Porcins,2533,Têtes,0,0,282,53507,Production de Porcins en 2022
2022,CM0090101,Sangmélima,ARRONDISSEMENT,CM00901,Peche,Pêche Maritime,2434,Tonnes,0,0,976,2065,Production de Pêche Maritime en 2022
2022,CM0090102,Djoum,ARRONDISSEMENT,CM00901,Agriculture,Cacao,3087,Tonnes,5716,0.54,1712,1536,Production de Cacao en 2022
2022,CM0090102,Djoum,ARRONDISSEMENT,CM00901,Agriculture,Manioc,3912,Tonnes,349,11.18,2322,163,Production de Manioc en 2022
2022,CM0090102,Djoum,ARRONDISSEMENT,CM00901,Agriculture,Palmier à huile,3848,Tonnes,532,7.23,1845,98,Production de Palmier à huile en 2022
2022,CM0090102,Djoum,ARRONDISSEMENT,CM00901,Agriculture,Hévéa,2879,Tonnes,1881,1.53,1672,627,Production de Hévéa en 2022
2022,CM0090102,Djoum,ARRONDISSEMENT,CM00901,Elevage,Porcins,2583,Têtes,0,0,246,50358,Production de Porcins en 2022
2022,CM0090102,Djoum,ARRONDISSEMENT,CM00901,Peche,Pêche Maritime,3771,Tonnes,0,0,1949,2162,Production de Pêche Maritime en 2022
2022,CM00902,Mvila,DEPARTEMENT,CM009,Agriculture,Cacao,18828,Tonnes,37656,0.5,10129,1499,Production de Cacao en 2022
2022,CM00902,Mvila,DEPARTEMENT,CM009,Agriculture,Manioc,17476,Tonnes,1479,11.81,10425,161,Production de Manioc en 2022
2022,CM00902,Mvila,DEPARTEMENT,CM009,Agriculture,Palmier à huile,18826,Tonnes,2158,8.72,8673,97,Production de Palmier à huile en 2022
2022,CM00902,Mvila,DEPARTEMENT,CM009,Agriculture,Hévéa,18322,Tonnes,13472,1.36,9198,623,Production de Hévéa en 2022
2022,CM00902,Mvila,DEPARTEMENT,CM009,Elevage,Porcins,19569,Têtes,0,0,1748,53121,Production de Porcins en 2022
2022,CM00902,Mvila,DEPARTEMENT,CM009,Peche,Pêche Maritime,19609,Tonnes,0,0,10620,2180,Production de Pêche Maritime en 2022
2022,CM0090201,Ebolowa I,ARRONDISSEMENT,CM00902,Agriculture,Cacao,3035,Tonnes,5726,0.53,1529,1649,Production de Cacao en 2022
2022,CM0090201,Ebolowa I,ARRONDISSEMENT,CM00902,Agriculture,Manioc,3521,Tonnes,292,12.02,2033,164,Production de Manioc en 2022
2022,CM0090201,Ebolowa I,ARRONDISSEMENT,CM00902,Agriculture,Palmier à huile,3629,Tonnes,416,8.71,1671,95,Production de Palmier à huile en 2022
2022,CM0090201,Ebolowa I,ARRONDISSEMENT,CM00902,Agriculture,Hévéa,4009,Tonnes,2863,1.4,2267,605,Production de Hévéa en 2022
2022,CM0090201,Ebolowa I,ARRONDISSEMENT,CM00902,Elevage,Porcins,3452,Têtes,0,0,353,53113,Production de Porcins en 2022
2022,CM0090201,Ebolowa I,ARRONDISSEMENT,CM00902,Peche,Pêche Maritime,2759,Tonnes,0,0,1337,2042,Production de Pêche Maritime en 2022
